2020-01-01 00:00:00 ,2020-06-30 00:00:00 ,AEDFXA0M6V00 ,864 ,204910645.48283 ,
2020-01-01 00:00:00 ,2020-06-30 00:00:00 ,AEDFXA1EN018 ,1146 ,45437763.05293 ,
2020-01-01 00:00:00 ,2020-06-30 00:00:00 ,AGP8696W1045 ,1 ,316.1225 ,
2020-01-01 00:00:00 ,2020-06-30 00:00:00 ,ANN4327C1220 ,17656 ,72138574.74515 ,
2020-01-01 00:00:00 ,2020-06-30 00:00:00 ,ANN4327C1303 ,27 ,13083.97 ,
2020-01-01 00:00:00 ,2020-06-30 00:00:00 ,ARBRIO010194 ,5 ,628.6 ,
2020-01-01 00:00:00 ,2020-06-30 00:00:00 ,ARP125991090 ,44 ,29588.21 ,
2020-01-01 00:00:00 ,2020-06-30 00:00:00 ,AT000000STR1 ,33154 ,102720129.07334 ,
2020-01-01 00:00:00 ,2020-06-30 00:00:00 ,AT00000AMAG3 ,2273 ,7992299.9891 ,
